Constant,Scope,Value,Default Value
PAGINATION$FIRST_PAGE,UI,First page,First page
PAGINATION$LAST_PAGE,UI,Last page,Last page
PAGINATION$NEXT_PAGE,UI,Next page,Next page
PAGINATION$PAGES_LABEL,UI,Page {0} from {1},Page {0} from {1}
PAGINATION$PREVIOUS_PAGE,UI,Previous page,Previous page
PAGINATION$SIZE,UI,Size,Size
PAGINATION$TOTAL_PAGES,UI,Total pages,Total pages
POLICY_MANAGEMENT$ANNUAL_REVIEW,UI,Annual Review,Annual Review
POLICY_MANAGEMENT$ANNUAL_REVIEW_DATE,UI,Annual Review Date,Annual Review Date
POLICY_MANAGEMENT$APPROVAL,UI,Approval,Approval
POLICY_MANAGEMENT$APPROVED,UI,Approved,Approved
POLICY_MANAGEMENT$APPROVED_BY,UI,Approved By,Approved By
POLICY_MANAGEMENT$APPROVED_BY_REQUIRED,UI,Approved By is required,Approved By is required
POLICY_MANAGEMENT$CONTACT_LINKS,UI,Policy management contact links,Policy management contact links
POLICY_MANAGEMENT$CREATE_POLICY,UI,Create Policy,Create Policy
POLICY_MANAGEMENT$EDIT_POLICY,UI,Edit Policy,Edit Policy
POLICY_MANAGEMENT$GDPR_ARTICLES,UI,GDPR Articles,GDPR Articles
POLICY_MANAGEMENT$POLICY,UI,Policy,Policy
POLICY_MANAGEMENT$POLICY_NAME,UI,Policy Name,Policy Name
POLICY_MANAGEMENT$RELATED_POLICY_REMOVE_CONFIRMATION,UI,There are Related Policies attached to the Master Policy. Are you sure you want to remove them?,There are Related Policies attached to the Master Policy. Are you sure you want to remove them?
POLICY_MANAGEMENT$TITLE,UI,Policy Management,Policy Management
PROCESSES$BUSINESS_UNIT_OWNS,UI,Business unit owns,Business unit owns
PROCESSES$CREATE_PROCESS,UI,Create process,Create process
PROCESSES$EDIT_PROCESS,UI,Edit process,Edit process
PROCESSES$PROCESS,UI,Process Name,Process Name
PROCESSES$REVENUE_PROCESSED,UI,Revenue processed (By Hour),Revenue processed (By Hour)
PROCESSES$SEARCH_BY_PROCESS,UI,Search by process,Search by process
PROCESSES$TITLE,UI,Processes,Processes
PROCESSES$USES_BUSINESS_UNITS,UI,Uses business units,Uses business units
PROFILE$PROFILE,UI,Profile,Profile
PROFILE$TITLE,UI,Edit profile,Edit profile
QUANTIFICATION_METRICS$TITLE,UI,Quantification metrics,Quantification metrics
QUESTION_ROW$QUESTION,UI,Question,Question
QUESTION_ROW$SCORE,UI,Score,Score
REASSIGN$REASSIGN,UI,Reassign,Reassign
REASSIGN$REASSIGN_OWNER,UI,Reassign owner,Reassign owner
REASSIGN$REASSIGN_QUESTIONS,UI,Reassign questions,Reassign questions
REGULATORY_EXPOSURES$CREATE_EXPOSURE,UI,Create Exposure,Create Exposure
REGULATORY_EXPOSURES$EDIT_EXPOSURE,UI,Edit Exposure,Edit Exposure
REGULATORY_EXPOSURES$ORGANIZATION_REVENUE,UI,Organization Revenue,Organization Revenue
REGULATORY_EXPOSURES$TITLE,UI,Regulatory Exposures,Regulatory Exposures
RISK_METRICS$CREATE_METRIC,UI,Create Risk Metric,Create Risk Metric
RISK_METRICS$EDIT_METRIC,UI,Edit Risk Metric,Edit Risk Metric
RISK_METRICS$IS_RESIDUAL,UI,Use Metric As Inherent Risk,Use Metric As Inherent Risk
RISK_METRICS$RISK_METRIC,UI,Risk Metric,Risk Metric
RISK_METRICS$TITLE,UI,Risk Metrics,Risk Metrics
RISK_MODEL$CHANGE_MODEL,UI,Change Risk Model,Change Risk Model
RISK_MODEL$DIALOG_TITLE,UI,Select Model,Select Model
RISK_MODEL$TITLE,UI,Risk Model,Risk Model
SCORING_METRICS$CREATE_METRIC,UI,Create Privacy Impact Assessment,Create Privacy Impact Assessment
SCORING_METRICS$EDIT_METRIC,UI,Edit Metric Domain,Edit Metric Domain
SCORING_METRICS$METRIC_DOMAIN,UI,Metric Domain,Metric Domain
SCORING_METRICS$METRIC_DOMAIN_REQUIRED,UI,Metric Domain Is Required,Metric Domain Is Required
SCORING_METRICS$METRIC_REQUIRED,UI,Assessment Is Required,Assessment Is Required
SCORING_METRICS$SCORING_METRIC,UI,Metric Domain,Metric Domain
SCORING_METRICS$TITLE,UI,Metric Domain,Metric Domain
SCORING_QUESTIONS$ALLOW_COMMENT_TO_ANSWER,UI,Allow Comment To Answer,Allow Comment To Answer
SCORING_QUESTIONS$ALLOW_TEXT_AS_ANSWER,UI,Allow Text As Answer,Allow Text As Answer
SCORING_QUESTIONS$ALLOW_UPLOAD_AS_ANSWER,UI,Upload Answers,Upload Answers
SCORING_QUESTIONS$ALL_VENDORS_AND_SYSTEMS,UI,All Vendors/Systems,All Vendors/Systems
SCORING_QUESTIONS$ANSWER,UI,Answer,Answer
SCORING_QUESTIONS$ANSWER_REQUIRED,UI,Answer Is Required,Answer Is Required
SCORING_QUESTIONS$ANSWERS,UI,Answers,Answers
SCORING_QUESTIONS$ANSWER_TEXT,UI,Answer Text,Answer Text
SCORING_QUESTIONS$ANSWER_WEIGHT,UI,Answer Weight,Answer Weight
SCORING_QUESTIONS$APPLIES_ONLY_FOR,UI,Applies Only For:,Applies Only For:
SCORING_QUESTIONS$BRANCHING_LOGIC,UI,Branching Logic,Branching Logic
SCORING_QUESTIONS$CREATE_QUESTION,UI,Create Question,Create Question
SCORING_QUESTIONS$DOWNLOAD_ANSWERS_AS_CSV,UI,Download Answers As CSV,Download Answers As CSV
SCORING_QUESTIONS$EDIT_QUESTION,UI,Edit Question,Edit Question
SCORING_QUESTIONS$INTERNAL,UI,Internal,Internal
SCORING_QUESTIONS$QUESTION,UI,Question,Question
SCORING_QUESTIONS$QUESTION_CODE,UI,Question code,Question code
SCORING_QUESTIONS$QUESTION_DESCRIPTION,UI,Question Description,Question Description
SCORING_QUESTIONS$QUESTION_NAME,UI,Question Name,Question Name
SCORING_QUESTIONS$QUESTION_REQUIRED,UI,Question Is Required,Question Is Required
SCORING_QUESTIONS$QUESTION_TYPE,UI,Question Type,Question Type
SCORING_QUESTIONS$QUESTION_WEIGHT,UI,Question Weight,Question Weight
SCORING_QUESTIONS$QUESTION_WEIGHT_REQUIRED,UI,Question Weight Is Required,Question Weight Is Required
SCORING_QUESTIONS$SCORING_TYPE,UI,Scoring Type,Scoring Type
SCORING_QUESTIONS$SCORING_TYPE_REQUIRED,UI,Scoring Type Is Required,Scoring Type Is Required
SCORING_QUESTIONS$SELECT_ANSWER,UI,Select Answer,Select Answer
SCORING_QUESTIONS$TITLE,UI,Scoring Questions,Scoring Questions
SECURITY_ASSESSMENTS$CREATE_ASSESSMENT,UI,Create Assessment,Create Assessment
SECURITY_ASSESSMENTS$EDIT_ASSESSMENT,UI,Edit Assessment,Edit Assessment
SECURITY_ASSESSMENTS$SECURITY_ASSESSMENT,UI,Security Assessment,Security Assessment
SECURITY_ASSESSMENTS$SECURITY_ASSESSMENT_REQUIRED,UI,Security Assessment Is Required,Security Assessment Is Required
SECURITY_ASSESSMENTS$SECURITY_FRAMEWORK,UI,Security Framework Name,Security Framework Name
SECURITY_ASSESSMENTS$SECURITY_FRAMEWORK_DESCRIPTION,UI,Security framework Description,Security framework Description
SECURITY_ASSESSMENTS$TITLE,UI,Security Frameworks,Security Frameworks
SECURITY_FRAMEWORKS$CREATE_FRAMEWORK,UI,Create Framework,Create Framework
SECURITY_FRAMEWORKS$EDIT_FRAMEWORK,UI,Edit Framework,Edit Framework
SECURITY_FRAMEWORKS$SECURITY_FRAMEWORK,UI,Security Framework,Security Framework
SECURITY_FRAMEWORKS$SECURITY_FRAMEWORK_REQUIRED,UI,Security Framework Is Required,Security Framework Is Required
SECURITY_FRAMEWORKS$TITLE,UI,Security Frameworks,Security Frameworks
SECURITY_REQUIREMENTS$ADD_FRAMEWORK,UI,Add security framework,Add security framework
SECURITY_REQUIREMENTS$ALL_REQUIREMENTS,UI,All requirements,All requirements
SECURITY_REQUIREMENTS$CONTROL_TESTING_PROCEDURE,UI,Detailed Control Testing Procedure,Detailed Control Testing Procedure
SECURITY_REQUIREMENTS$CREATE_REQUIREMENT,UI,Create requirement,Create requirement
SECURITY_REQUIREMENTS$EDIT_REQUIREMENT,UI,Edit requirement,Edit requirement
SECURITY_REQUIREMENTS$FRAMEWORK_MAPPING,UI,Framework mapping,Framework mapping
SECURITY_REQUIREMENTS$PROGRAM_AREA,UI,Security Requirement Program Area,Security Requirement Program Area
SECURITY_REQUIREMENTS$RISK_STATEMENTS,UI,Risk Statement Examples,Risk Statement Examples
SECURITY_REQUIREMENTS$SEARCH_BY_CODE,UI,Search,Search
SECURITY_REQUIREMENTS$SEARCH_BY_REQUIREMENT,UI,Search,Search
SECURITY_REQUIREMENTS$SECURITY_CONTROL_FAMILY,UI,Security Control Family,Security Control Family
SECURITY_REQUIREMENTS$SECURITY_CONTROL_NAME,UI,Security Control Name,Security Control Name
SECURITY_REQUIREMENTS$SECURITY_REQUIREMENT,UI,Security Requirement,Security Requirement
SECURITY_REQUIREMENTS$SECURITY_REQUIREMENT_CODE,UI,Security requirement code,Security requirement code
SECURITY_REQUIREMENTS$SECURITY_REQUIREMENT_COLON,UI,Security Requirement:,Security Requirement:
SECURITY_REQUIREMENTS$SECURITY_REQUIREMENT_DESCRIPTION,UI,Security requirement description,Security requirement description
SECURITY_REQUIREMENTS$TITLE,UI,Security Controls,Security Controls
SECURITY_TOOLS$CREATE_TOOL,UI,Create Security Tool,Create Security Tool
SECURITY_TOOLS$EDIT_TOOL,UI,Edit Security Tool,Edit Security Tool
SECURITY_TOOLS$LICENSE_COST,UI,License Costs,License Costs
SECURITY_TOOLS$RISK_REDUCTION,UI,Risk Reduction,Risk Reduction
SECURITY_TOOLS$RISK_REDUCTION_PERCENTAGES,UI,% Risk Reduction,% Risk Reduction
SECURITY_TOOLS$SEARCH_BY_SECURITY_TOOL,UI,Search,Search
SECURITY_TOOLS$SECURITY_TOOL,UI,Security Tool,Security Tool
SECURITY_TOOLS$SECURITY_TOOL_REQUIRED,UI,Security Tool Is Required,Security Tool Is Required
SECURITY_TOOLS$TITLE,UI,Security Tools,Security Tools
SECURITY_TOOLS$TOOL_PRICE,UI,Tool Price,Tool Price
SETTINGS$ORGANIZATION,UI,Organization Settings,Organization Settings
SETTINGS$PASSWORD,UI,Password settings,Password settings
SETTINGS$TITLE,UI,Account Settings,Account Settings
SIGN_UP$DESCRIPTION,UI,"Sorry, but this functionality currently unavailable...","Sorry, but this functionality currently unavailable..."
SUBSIDIARY_ORGANIZATIONS$ANNUAL_REVENUE,UI,Annual revenue,Annual revenue
SUBSIDIARY_ORGANIZATIONS$CREATE_SUBSIDIARY,UI,Create Subsidiary,Create Subsidiary
SUBSIDIARY_ORGANIZATIONS$EDIT_SUBSIDIARY,UI,Edit Subsidiary,Edit Subsidiary
SUBSIDIARY_ORGANIZATIONS$ORGANIZATION_DESCRIPTION,UI,Organization Description,Organization Description
SUBSIDIARY_ORGANIZATIONS$ORGANIZATION_NAME,UI,Organization Name,Organization Name
SUBSIDIARY_ORGANIZATIONS$PARENT,UI,Parent Organization,Parent Organization
SUBSIDIARY_ORGANIZATIONS$SCHEME,UI,Subsidiary Organizations Scheme,Subsidiary Organizations Scheme
SUBSIDIARY_ORGANIZATIONS$SUBSIDIARY,UI,Subsidiary,Subsidiary
SUBSIDIARY_ORGANIZATIONS$TITLE,UI,Subsidiary Organizations,Subsidiary Organizations
SYSTEM_CONTROL_TEST_RESULTS$CONTROL_TEST_RESULT,UI,System Control Test Result,System Control Test Result
SYSTEM_CONTROL_TEST_RESULTS$DRILLDOWN,UI,System Control Test Results Drilldown For {0} System,System Control Test Results Drilldown For {0} System
SYSTEM_CONTROL_TEST_RESULTS$DRILLDOWN_TITLE,UI,System Control Test Results Drilldown,System Control Test Results Drilldown
SYSTEM_CONTROL_TEST_RESULTS$EDIT_RESULT,UI,Edit System Control Test Result,Edit System Control Test Result
SYSTEM_CONTROL_TEST_RESULTS$TITLE,UI,System Control Test Results,System Control Test Results
SYSTEM_RISK_REDUCTION$TITLE,UI,System Risk Reduction,System Risk Reduction
SYSTEMS$ALL_SYSTEMS,UI,All systems,All systems
SYSTEMS$COTS,UI,COTS,COTS
SYSTEMS$CREATE_SYSTEM,UI,Create system,Create system
SYSTEMS$CYBER_SECURITY_TOOLS,UI,Cyber Security Tools,Cyber Security Tools
SYSTEMS$EDIT_SYSTEM,UI,Edit system,Edit system
SYSTEMS$GEO_RECORDS_PROCESSED,UI,Geo Records Processed,Geo Records Processed
SYSTEMS$HOME_GROWN,UI,Home Grown,Home Grown
SYSTEMS$IS_ETL,UI,Is ETL?,Is ETL?
SYSTEMS$M_AND_A_ASSET,UI,M & A asset,M & A asset
SYSTEMS$RECORDS_PROCESSED,UI,Records Processed,Records Processed
SYSTEMS$RPO,UI,RPO,RPO
SYSTEMS$RTO,UI,RTO,RTO
SYSTEMS$SEARCH_BY_SYSTEM,UI,Search,Search
SYSTEMS$SYSTEM,UI,System Name,System Name
SYSTEMS$SYSTEM_DESCRIPTION,UI,System Description,System Description
SYSTEMS$SYSTEM_NAME,UI,System Name,System Name
SYSTEMS$SYSTEM_OWNER_NAME,UI,System Owner Name,System Owner Name
SYSTEMS$TECHNOLOGIES,UI,Technologies,Technologies
SYSTEMS$TITLE,UI,Systems,Systems
SYSTEMS$VERSION_NUMBER,UI,Version number,Version number
TASK_CATEGORIES$TITLE,UI,Task Categories,Task Categories
TASKS$ACTUAL_END_DATE,UI,Actual end date,Actual end date
TASKS$ACTUAL_END_DATE_COLON,UI,Actual end date:,Actual end date:
TASKS$ACTUAL_START_DATE,UI,Actual start date,Actual start date
TASKS$ACTUAL_START_DATE_COLON,UI,Actual start date:,Actual start date:
TASKS$ASSIGNEE,UI,Task assignee,Task assignee
TASKS$CATEGORY,UI,Task Category,Task Category
TASKS$CATEGORY_PLACEHOLDER,UI,Create/select category,Create/select category
TASKS$CREATE_TASK,UI,Create task,Create task
TASKS$EDIT_TASK,UI,Edit task,Edit task
TASKS$ESTIMATED_END_DATE,UI,Estimated end date,Estimated end date
TASKS$ESTIMATED_END_DATE_COLON,UI,Estimated end date:,Estimated end date:
TASKS$ESTIMATED_HOURS,UI,Estimated hours,Estimated hours
TASKS$ESTIMATED_HOURS_COLON,UI,Estimated hours:,Estimated hours:
TASKS$ESTIMATED_START_DATE,UI,Estimated start date,Estimated start date
TASKS$ESTIMATED_START_DATE_COLON,UI,Estimated start date:,Estimated start date:
TASKS_MANAGEMENT$CREATE_TASK,UI,Create new task,Create new task
TASKS_MANAGEMENT$DESCRIPTION,UI,Select an existing task or create a new one,Select an existing task or create a new one
TASKS_MANAGEMENT$SELECT_TASK,UI,Select task,Select task
TASKS_MANAGEMENT$TITLE,UI,Tasks management,Tasks management
TASKS$MANAGER,UI,Task manager,Task manager
TASKS$PRIORITY,UI,Priority,Priority
TASKS$PROJECT,UI,Project,Project
TASKS$PROJECT_PLACEHOLDER,UI,Create/select project,Create/select project
TASKS$STATUS_PERCENTAGES,UI,% Complete,% Complete
TASKS$TASK,UI,Task,Task
TASKS$TASK_REQUIRED,UI,Task is required,Task is required
TASKS$TITLE,UI,Tasks,Tasks
TECHNOLOGIES$CREATE_TECHNOLOGY,UI,Create technology,Create technology
TECHNOLOGIES$EDIT_TECHNOLOGY,UI,Edit technology,Edit technology
TECHNOLOGIES$TECHNOLOGY,UI,Technology,Technology
TECHNOLOGIES$TITLE,UI,Technologies,Technologies
TECHNOLOGY_CATEGORIES$CREATE_TECHNOLOGY_CATEGORY,UI,Create Technology Category,Create Technology Category
TECHNOLOGY_CATEGORIES$EDIT_TECHNOLOGY_CATEGORY,UI,Edit Technology Category,Edit Technology Category
TECHNOLOGY_CATEGORIES$TECHNOLOGY_CATEGORY,UI,Technology Category,Technology Category
TECHNOLOGY_CATEGORIES$TECHNOLOGY_CATEGORY_REQUIRED,UI,Technology Category Is Required,Technology Category Is Required
TECHNOLOGY_CATEGORIES$TITLE,UI,Technology Categories,Technology Categories
USER_MENU$ABOUT,UI,About,About
USER_MENU$ACCOUNT_SETTINGS,UI,Account Settings,Account Settings
USER_MENU$KNOWLEDGE_BASE,UI,Knowledge Base,Knowledge Base
USER_MENU$LEARNING_CENTER,UI,Learning Center,Learning Center
USER_MENU$QUICK_START,UI,Quick Start,Quick Start
USERS$CONFIRM_RESET_PASSWORD,UI,Confirm reset password,Confirm reset password
USERS$CORPORATE_PHONE,UI,Corporate phone,Corporate phone
USERS$CREATE_USER,UI,Create user,Create user
USERS$CREDENTIALS_EXPIRATION_DATE,UI,Credentials expiration date,Credentials expiration date
USERS$CREDENTIALS_EXPIRATION_DATE_HELP_TEXT,UI,Date when credentials will expire,Date when credentials will expire
USERS$EDIT_USER,UI,Edit user,Edit user
USERS$EMAIL,UI,Email,Email
USERS$EMAIL_COLON,UI,Email:,Email:
USERS$EMAIL_INVALID,UI,Invalid email address,Invalid email address
USERS$EMAIL_REQUIRED,UI,Email is required,Email is required
USERS$ENABLED,UI,Enabled,Enabled
USERS$ENABLE_USER,UI,Enable user,Enable user
USER_SETTINGS$ALLOCATED,UI,% Allocated,% Allocated
USER_SETTINGS$BLENDED_RATE_PER_HOUR,UI,Blended Rate/per Hour,Blended Rate/per Hour
USER_SETTINGS$EDIT_SETTINGS,UI,Edit User Settings,Edit User Settings
USER_SETTINGS$EMPLOYMENT_TYPE,UI,Employment Type,Employment Type
USER_SETTINGS$EMPLOYMENT_TYPE_REQUIRED,UI,Employment Type Is Required,Employment Type Is Required
USER_SETTINGS$NAME,UI,Name:,Name:
USER_SETTINGS$RATE,UI,Rate,Rate
USER_SETTINGS$RATE_COLON,UI,Rate:,Rate:
USER_SETTINGS$RATES,UI,User Rates,User Rates
USER_SETTINGS$RATE_TYPE,UI,Rate Type,Rate Type
USER_SETTINGS$RATE_TYPE_COLON,UI,Rate Type:,Rate Type:
USER_SETTINGS$TITLE,UI,User Rate and Type,User Rate and Type
USERS$EXPIRATION_DATE,UI,Expiration date,Expiration date
USERS$EXPIRATION_DATE_HELP_TEXT,UI,Date when account will expire,Date when account will expire
USERS$EXPIRED_USER,UI,Expired user,Expired user
USERS$EXPIRED_USER_CREDENTIALS,UI,Expired user credentials,Expired user credentials
USERS$FIRST_NAME,UI,First name,First name
USERS$FIRST_NAME_REQUIRED,UI,First name is required,First name is required
USERS$LAST_NAME,UI,Last name,Last name
USERS$LOCK_USER,UI,Lock user,Lock user
USERS$MOBILE_PHONE,UI,Mobile phone,Mobile phone
USERS$RESET_PASSWORD_MESSAGE,UI,Resetting user password - clear existing user sessions and send email to change password. Please note - each call of reset password do it again. And invalidate previous email.,Resetting user password - clear existing user sessions and send email to change password. Please note - each call of reset password do it again. And invalidate previous email.
USERS$ROLE,UI,Role,Role
USERS$ROLES,UI,Roles,Roles
USERS$ROLES_COLON,UI,Roles:,Roles:
USERS$ROLES_REQUIRED,UI,At least one role should be defined,At least one role should be defined
USERS$SEARCH_BY_EMAIL,UI,Search by email,Search by email
